,dataset,shot,a_type,a_init,combined_way,train_mode,spearman,zeroshot_sr,num_mutations
3415,PA_I34A1_Wu_2015,96,single,0.1,scores,full,0.0665323852568162,0.09467922956342088,368
3416,PA_I34A1_Wu_2015,96,context-specific,-1.0,logits,a,0.15490831087961665,0.09636796217177464,366
3417,PA_I34A1_Wu_2015,64,single,0.1,scores,full,0.10618922214255268,0.09636796217177464,366
3418,PA_I34A1_Wu_2015,96,single,-1.0,scores,full,0.20573733978333578,0.09467922956342088,368
3419,PA_I34A1_Wu_2015,64,context-specific,0.1,logits,a,0.15490831087961665,0.09636796217177464,366
3420,PA_I34A1_Wu_2015,64,context-specific,-1.0,logits,full,0.09352066323243205,0.09636796217177464,366
3421,PA_I34A1_Wu_2015,96,position-specific,0.1,scores,full,0.06653840504506413,0.09467922956342088,368
3422,PA_I34A1_Wu_2015,96,context-specific,-1.0,logits,full,0.1099538402637149,0.09467922956342088,368
3423,PA_I34A1_Wu_2015,64,context-specific,0.1,scores,full,0.09721238590948048,0.09636796217177464,366
3424,PA_I34A1_Wu_2015,64,none,0.1,scores,full,0.14279486879184872,0.09636796217177464,366
3425,PA_I34A1_Wu_2015,96,single,-1.0,logits,full,0.22512251181061216,0.09636796217177464,366
3426,PA_I34A1_Wu_2015,64,context-specific,-1.0,scores,a,0.1582629983430938,0.09636796217177464,366
3427,PA_I34A1_Wu_2015,96,position-specific,-1.0,scores,full,0.20627165618822194,0.09467922956342088,368
3428,PA_I34A1_Wu_2015,64,single,-1.0,logits,a,0.22586609422080067,0.09636796217177464,366
3429,PA_I34A1_Wu_2015,64,position-specific,-1.0,scores,a,0.22669191616022663,0.09636796217177464,366
3430,PA_I34A1_Wu_2015,96,context-specific,0.1,scores,full,0.11289583117624255,0.09467922956342088,368
3431,PA_I34A1_Wu_2015,96,single,0.1,scores,a,0.13388705502081508,0.09636796217177464,366
3432,PA_I34A1_Wu_2015,96,position-specific,-1.0,scores,a,0.22669191616022663,0.09636796217177464,366
3433,PA_I34A1_Wu_2015,64,position-specific,0.1,logits,a,0.13429825266700224,0.09636796217177464,366
3434,PA_I34A1_Wu_2015,64,position-specific,0.1,scores,a,0.13396146221393465,0.09636796217177464,366
3435,PA_I34A1_Wu_2015,96,position-specific,0.1,logits,full,0.06493497424734589,0.09467922956342088,368
3436,PA_I34A1_Wu_2015,64,position-specific,-1.0,scores,full,0.22666964295439146,0.09636796217177464,366
3437,PA_I34A1_Wu_2015,96,single,-1.0,scores,a,0.2268049955129281,0.09636796217177464,366
3438,PA_I34A1_Wu_2015,96,context-specific,0.1,logits,a,0.15490831087961665,0.09636796217177464,366
3439,PA_I34A1_Wu_2015,64,single,-1.0,logits,full,0.22512251181061216,0.09636796217177464,366
3440,PA_I34A1_Wu_2015,96,single,0.1,logits,a,0.13422237691086056,0.09636796217177464,366
3441,PA_I34A1_Wu_2015,96,position-specific,0.1,scores,a,0.13396146221393465,0.09636796217177464,366
3442,PA_I34A1_Wu_2015,96,position-specific,0.1,logits,a,0.13429825266700224,0.09636796217177464,366
3443,PA_I34A1_Wu_2015,96,single,-1.0,logits,a,0.22586609422080067,0.09636796217177464,366
3444,PA_I34A1_Wu_2015,96,context-specific,-1.0,scores,full,0.09721238590948048,0.09636796217177464,366
3445,PA_I34A1_Wu_2015,64,single,0.1,logits,a,0.13422237691086056,0.09636796217177464,366
3446,PA_I34A1_Wu_2015,64,context-specific,-1.0,logits,a,0.15490831087961665,0.09636796217177464,366
3447,PA_I34A1_Wu_2015,96,position-specific,-1.0,logits,a,0.2256871742926085,0.09636796217177464,366
3448,PA_I34A1_Wu_2015,96,context-specific,0.1,scores,a,0.1582629983430938,0.09636796217177464,366
3449,PA_I34A1_Wu_2015,64,context-specific,-1.0,scores,full,0.09721238590948048,0.09636796217177464,366
3450,CCR5_HUMAN_Gill_2023,64,position-specific,-1.0,logits,full,0.36292323868370974,0.3531821716681349,1230
3451,CCR5_HUMAN_Gill_2023,96,position-specific,-1.0,logits,full,0.36396141280573907,0.3541152271347768,1232
3452,CCR5_HUMAN_Gill_2023,64,single,-1.0,scores,a,0.36292759477450254,0.3531821716681349,1230
3453,CCR5_HUMAN_Gill_2023,64,single,0.1,logits,full,0.3531450626755855,0.3531821716681349,1230
3454,CCR5_HUMAN_Gill_2023,96,context-specific,-1.0,scores,a,0.35487838376793085,0.3531821716681349,1230
3455,CCR5_HUMAN_Gill_2023,64,context-specific,0.1,logits,full,0.3529992545469835,0.3531821716681349,1230
3456,CCR5_HUMAN_Gill_2023,64,position-specific,-1.0,logits,a,0.3629107723368377,0.3531821716681349,1230
3457,CCR5_HUMAN_Gill_2023,96,context-specific,0.1,logits,full,0.35105838699147346,0.3541152271347768,1232
3458,CCR5_HUMAN_Gill_2023,96,single,0.1,logits,full,0.3531450626755855,0.3531821716681349,1230
3459,CCR5_HUMAN_Gill_2023,64,position-specific,0.1,scores,full,0.35333913925656957,0.3531821716681349,1230
3460,CCR5_HUMAN_Gill_2023,64,context-specific,0.1,scores,a,0.35487838376793085,0.3531821716681349,1230
3461,CCR5_HUMAN_Gill_2023,64,position-specific,0.1,logits,full,0.3526207163833455,0.3531821716681349,1230
3462,CCR5_HUMAN_Gill_2023,96,none,0.1,scores,full,0.35729980921260857,0.3531821716681349,1230
3463,CCR5_HUMAN_Gill_2023,64,single,0.1,scores,a,0.3534169523869194,0.3531821716681349,1230
3464,CCR5_HUMAN_Gill_2023,64,single,-1.0,scores,full,0.3629358426503338,0.3531821716681349,1230
3465,CCR5_HUMAN_Gill_2023,96,single,0.1,scores,full,0.3573523174054996,0.3541152271347768,1232
3466,CCR5_HUMAN_Gill_2023,96,context-specific,-1.0,logits,a,0.35475780291865006,0.3531821716681349,1230
3467,CCR5_HUMAN_Gill_2023,64,single,0.1,scores,full,0.353196542576102,0.3531821716681349,1230
3468,CCR5_HUMAN_Gill_2023,96,single,-1.0,scores,full,0.3640039822026429,0.3541152271347768,1232
3469,CCR5_HUMAN_Gill_2023,64,context-specific,0.1,logits,a,0.35475780291865006,0.3531821716681349,1230
3470,CCR5_HUMAN_Gill_2023,64,context-specific,-1.0,logits,full,0.3529992545469835,0.3531821716681349,1230
3471,CCR5_HUMAN_Gill_2023,96,position-specific,0.1,scores,full,0.35735999574776167,0.3541152271347768,1232
3472,CCR5_HUMAN_Gill_2023,96,context-specific,-1.0,logits,full,0.35105838699147346,0.3541152271347768,1232
3473,CCR5_HUMAN_Gill_2023,64,context-specific,0.1,scores,full,0.35299379895436955,0.3531821716681349,1230
3474,CCR5_HUMAN_Gill_2023,64,none,0.1,scores,full,0.3572952241932841,0.3531821716681349,1230
3475,CCR5_HUMAN_Gill_2023,96,single,-1.0,logits,full,0.3629341885610838,0.3531821716681349,1230
3476,CCR5_HUMAN_Gill_2023,64,context-specific,-1.0,scores,a,0.35487838376793085,0.3531821716681349,1230
3477,CCR5_HUMAN_Gill_2023,96,position-specific,-1.0,scores,full,0.3640211068631748,0.3541152271347768,1232
3478,CCR5_HUMAN_Gill_2023,64,single,-1.0,logits,a,0.3629308965043115,0.3531821716681349,1230
3479,CCR5_HUMAN_Gill_2023,64,position-specific,-1.0,scores,a,0.3629423461552406,0.3531821716681349,1230
3480,CCR5_HUMAN_Gill_2023,96,context-specific,0.1,scores,full,0.3512525755722094,0.3541152271347768,1232
3481,CCR5_HUMAN_Gill_2023,96,single,0.1,scores,a,0.3534169523869194,0.3531821716681349,1230
3482,CCR5_HUMAN_Gill_2023,96,position-specific,-1.0,scores,a,0.3629423461552406,0.3531821716681349,1230
3483,CCR5_HUMAN_Gill_2023,64,position-specific,0.1,logits,a,0.35309638473132277,0.3531821716681349,1230
3484,CCR5_HUMAN_Gill_2023,64,position-specific,0.1,scores,a,0.35330795661107944,0.3531821716681349,1230
3485,CCR5_HUMAN_Gill_2023,96,position-specific,0.1,logits,full,0.35721157881448434,0.3541152271347768,1232
3486,CCR5_HUMAN_Gill_2023,64,position-specific,-1.0,scores,full,0.3629463540167176,0.3531821716681349,1230
3487,CCR5_HUMAN_Gill_2023,96,single,-1.0,scores,a,0.36292759477450254,0.3531821716681349,1230
3488,CCR5_HUMAN_Gill_2023,96,context-specific,0.1,logits,a,0.35475780291865006,0.3531821716681349,1230
3489,CCR5_HUMAN_Gill_2023,64,single,-1.0,logits,full,0.3629341885610838,0.3531821716681349,1230
3490,CCR5_HUMAN_Gill_2023,96,single,0.1,logits,a,0.35335114349492747,0.3531821716681349,1230
3491,CCR5_HUMAN_Gill_2023,96,position-specific,0.1,scores,a,0.35330795661107944,0.3531821716681349,1230
3492,CCR5_HUMAN_Gill_2023,96,position-specific,0.1,logits,a,0.35309638473132277,0.3531821716681349,1230
3493,CCR5_HUMAN_Gill_2023,96,single,-1.0,logits,a,0.3629308965043115,0.3531821716681349,1230
3494,CCR5_HUMAN_Gill_2023,96,context-specific,-1.0,scores,full,0.3529974650352218,0.3531821716681349,1230
3495,CCR5_HUMAN_Gill_2023,64,single,0.1,logits,a,0.35335114349492747,0.3531821716681349,1230
3496,CCR5_HUMAN_Gill_2023,64,context-specific,-1.0,logits,a,0.35475780291865006,0.3531821716681349,1230
3497,CCR5_HUMAN_Gill_2023,96,position-specific,-1.0,logits,a,0.3629107723368377,0.3531821716681349,1230
3498,CCR5_HUMAN_Gill_2023,96,context-specific,0.1,scores,a,0.35487838376793085,0.3531821716681349,1230
3499,CCR5_HUMAN_Gill_2023,64,context-specific,-1.0,scores,full,0.34904288999606253,0.3523502110631978,1227
3500,KCNE1_HUMAN_Muhammad_2023_expression,64,position-specific,-1.0,logits,full,0.35700067561104987,0.22941859401957196,468
3501,KCNE1_HUMAN_Muhammad_2023_expression,96,position-specific,-1.0,logits,full,0.5157968986154648,0.23711587032266873,472
3502,KCNE1_HUMAN_Muhammad_2023_expression,64,single,-1.0,scores,a,0.3570669372388826,0.22941859401957196,468
3503,KCNE1_HUMAN_Muhammad_2023_expression,64,single,0.1,logits,full,0.24864312927210427,0.22941859401957196,468
3504,KCNE1_HUMAN_Muhammad_2023_expression,96,context-specific,-1.0,scores,a,0.33146290572223003,0.22941859401957196,468
3505,KCNE1_HUMAN_Muhammad_2023_expression,64,context-specific,0.1,logits,full,0.329876372894686,0.22941859401957196,468
3506,KCNE1_HUMAN_Muhammad_2023_expression,64,position-specific,-1.0,logits,a,0.35692657029228986,0.22941859401957196,468
3507,KCNE1_HUMAN_Muhammad_2023_expression,96,context-specific,0.1,logits,full,0.43578042898636465,0.23711587032266873,472
3508,KCNE1_HUMAN_Muhammad_2023_expression,96,single,0.1,logits,full,0.24864312927210427,0.22941859401957196,468
3509,KCNE1_HUMAN_Muhammad_2023_expression,64,position-specific,0.1,scores,full,0.24865577283359894,0.22941859401957196,468
3510,KCNE1_HUMAN_Muhammad_2023_expression,64,context-specific,0.1,scores,a,0.33146290572223003,0.22941859401957196,468
3511,KCNE1_HUMAN_Muhammad_2023_expression,64,position-specific,0.1,logits,full,0.24869346937805495,0.22941859401957196,468
3512,KCNE1_HUMAN_Muhammad_2023_expression,96,none,0.1,scores,full,0.2483214208740751,0.22941859401957196,468
3513,KCNE1_HUMAN_Muhammad_2023_expression,64,single,0.1,scores,a,0.24866338238449845,0.22941859401957196,468
3514,KCNE1_HUMAN_Muhammad_2023_expression,64,single,-1.0,scores,full,0.35707747354012814,0.22941859401957196,468
3515,KCNE1_HUMAN_Muhammad_2023_expression,96,single,0.1,scores,full,0.42884645494428947,0.23711587032266873,472
3516,KCNE1_HUMAN_Muhammad_2023_expression,96,context-specific,-1.0,logits,a,0.3314485061105279,0.22941859401957196,468
3517,KCNE1_HUMAN_Muhammad_2023_expression,64,single,0.1,scores,full,0.248636170883241,0.22941859401957196,468
3518,KCNE1_HUMAN_Muhammad_2023_expression,96,single,-1.0,scores,full,0.4389136754980945,0.23711587032266873,472
3519,KCNE1_HUMAN_Muhammad_2023_expression,64,context-specific,0.1,logits,a,0.3314485061105279,0.22941859401957196,468
3520,KCNE1_HUMAN_Muhammad_2023_expression,64,context-specific,-1.0,logits,full,0.329876372894686,0.22941859401957196,468
3521,KCNE1_HUMAN_Muhammad_2023_expression,96,position-specific,0.1,scores,full,0.42884919379613545,0.23711587032266873,472
3522,KCNE1_HUMAN_Muhammad_2023_expression,96,context-specific,-1.0,logits,full,0.43578042898636465,0.23711587032266873,472
3523,KCNE1_HUMAN_Muhammad_2023_expression,64,context-specific,0.1,scores,full,0.32983844221020225,0.22941859401957196,468
3524,KCNE1_HUMAN_Muhammad_2023_expression,64,none,0.1,scores,full,0.2483214208740751,0.22941859401957196,468
3525,KCNE1_HUMAN_Muhammad_2023_expression,96,single,-1.0,logits,full,0.35691568278100283,0.22941859401957196,468
3526,KCNE1_HUMAN_Muhammad_2023_expression,64,context-specific,-1.0,scores,a,0.33146290572223003,0.22941859401957196,468
3527,KCNE1_HUMAN_Muhammad_2023_expression,96,position-specific,-1.0,scores,full,0.43900702469850955,0.23711587032266873,472
3528,KCNE1_HUMAN_Muhammad_2023_expression,64,single,-1.0,logits,a,0.3569832321789878,0.22941859401957196,468
3529,KCNE1_HUMAN_Muhammad_2023_expression,64,position-specific,-1.0,scores,a,0.35697714453826823,0.22941859401957196,468
3530,KCNE1_HUMAN_Muhammad_2023_expression,96,context-specific,0.1,scores,full,0.4445784199472406,0.23711587032266873,472
3531,KCNE1_HUMAN_Muhammad_2023_expression,96,single,0.1,scores,a,0.24866338238449845,0.22941859401957196,468
3532,KCNE1_HUMAN_Muhammad_2023_expression,96,position-specific,-1.0,scores,a,0.35697714453826823,0.22941859401957196,468
3533,KCNE1_HUMAN_Muhammad_2023_expression,64,position-specific,0.1,logits,a,0.24869346937805495,0.22941859401957196,468
3534,KCNE1_HUMAN_Muhammad_2023_expression,64,position-specific,0.1,scores,a,0.24869276695797193,0.22941859401957196,468
3535,KCNE1_HUMAN_Muhammad_2023_expression,96,position-specific,0.1,logits,full,0.42878985200614056,0.23711587032266873,472
3536,KCNE1_HUMAN_Muhammad_2023_expression,64,position-specific,-1.0,scores,full,0.3569793688685312,0.22941859401957196,468
3537,KCNE1_HUMAN_Muhammad_2023_expression,96,single,-1.0,scores,a,0.3570669372388826,0.22941859401957196,468
3538,KCNE1_HUMAN_Muhammad_2023_expression,96,context-specific,0.1,logits,a,0.3314485061105279,0.22941859401957196,468
3539,KCNE1_HUMAN_Muhammad_2023_expression,64,single,-1.0,logits,full,0.35691568278100283,0.22941859401957196,468
3540,KCNE1_HUMAN_Muhammad_2023_expression,96,single,0.1,logits,a,0.24866431894460916,0.22941859401957196,468
3541,KCNE1_HUMAN_Muhammad_2023_expression,96,position-specific,0.1,scores,a,0.24869276695797193,0.22941859401957196,468
3542,KCNE1_HUMAN_Muhammad_2023_expression,96,position-specific,0.1,logits,a,0.24869346937805495,0.22941859401957196,468
3543,KCNE1_HUMAN_Muhammad_2023_expression,96,single,-1.0,logits,a,0.3569832321789878,0.22941859401957196,468
3544,KCNE1_HUMAN_Muhammad_2023_expression,96,context-specific,-1.0,scores,full,0.32983844221020225,0.22941859401957196,468
3545,KCNE1_HUMAN_Muhammad_2023_expression,64,single,0.1,logits,a,0.24866431894460916,0.22941859401957196,468
3546,KCNE1_HUMAN_Muhammad_2023_expression,64,context-specific,-1.0,logits,a,0.3314485061105279,0.22941859401957196,468
3547,KCNE1_HUMAN_Muhammad_2023_expression,96,position-specific,-1.0,logits,a,0.35692657029228986,0.22941859401957196,468
3548,KCNE1_HUMAN_Muhammad_2023_expression,96,context-specific,0.1,scores,a,0.33146290572223003,0.22941859401957196,468
3549,KCNE1_HUMAN_Muhammad_2023_expression,64,context-specific,-1.0,scores,full,0.38818613710748323,0.22941859401957196,468
3550,KCNJ2_MOUSE_Coyote-Maestas_2022_function,64,position-specific,-1.0,logits,full,0.34458031538290024,0.36106768133083,1398
3551,KCNJ2_MOUSE_Coyote-Maestas_2022_function,96,position-specific,-1.0,logits,full,0.3486789948400683,0.35830508154185237,1400
3552,KCNJ2_MOUSE_Coyote-Maestas_2022_function,64,single,-1.0,scores,a,0.3445396456850433,0.36106768133083,1398
3553,KCNJ2_MOUSE_Coyote-Maestas_2022_function,64,single,0.1,logits,full,0.34233645703513726,0.36106768133083,1398
3554,KCNJ2_MOUSE_Coyote-Maestas_2022_function,96,context-specific,-1.0,scores,a,0.33414205752197995,0.36106768133083,1398
3555,KCNJ2_MOUSE_Coyote-Maestas_2022_function,64,context-specific,0.1,logits,full,0.3334954181100058,0.36106768133083,1398
3556,KCNJ2_MOUSE_Coyote-Maestas_2022_function,64,position-specific,-1.0,logits,a,0.34453751012361455,0.36106768133083,1398
3557,KCNJ2_MOUSE_Coyote-Maestas_2022_function,96,context-specific,0.1,logits,full,0.3318999182198913,0.35830508154185237,1400
3558,KCNJ2_MOUSE_Coyote-Maestas_2022_function,96,single,0.1,logits,full,0.34233645703513726,0.36106768133083,1398
3559,KCNJ2_MOUSE_Coyote-Maestas_2022_function,64,position-specific,0.1,scores,full,0.34243774698187884,0.36106768133083,1398
3560,KCNJ2_MOUSE_Coyote-Maestas_2022_function,64,context-specific,0.1,scores,a,0.33414205752197995,0.36106768133083,1398
3561,KCNJ2_MOUSE_Coyote-Maestas_2022_function,64,position-specific,0.1,logits,full,0.3422937253045434,0.36106768133083,1398
3562,KCNJ2_MOUSE_Coyote-Maestas_2022_function,96,none,0.1,scores,full,0.34301999343757533,0.36106768133083,1398
3563,KCNJ2_MOUSE_Coyote-Maestas_2022_function,64,single,0.1,scores,a,0.3424155191912898,0.36106768133083,1398
3564,KCNJ2_MOUSE_Coyote-Maestas_2022_function,64,single,-1.0,scores,full,0.3445220865649534,0.36106768133083,1398
3565,KCNJ2_MOUSE_Coyote-Maestas_2022_function,96,single,0.1,scores,full,0.3404154642493972,0.35830508154185237,1400
3566,KCNJ2_MOUSE_Coyote-Maestas_2022_function,96,context-specific,-1.0,logits,a,0.33420298301319723,0.36106768133083,1398
3567,KCNJ2_MOUSE_Coyote-Maestas_2022_function,64,single,0.1,scores,full,0.34234745015109147,0.36106768133083,1398
3568,KCNJ2_MOUSE_Coyote-Maestas_2022_function,96,single,-1.0,scores,full,0.34826490497186136,0.35830508154185237,1400
3569,KCNJ2_MOUSE_Coyote-Maestas_2022_function,64,context-specific,0.1,logits,a,0.33420298301319723,0.36106768133083,1398
3570,KCNJ2_MOUSE_Coyote-Maestas_2022_function,64,context-specific,-1.0,logits,full,0.3334954181100058,0.36106768133083,1398
3571,KCNJ2_MOUSE_Coyote-Maestas_2022_function,96,position-specific,0.1,scores,full,0.3405781224983189,0.35830508154185237,1400
3572,KCNJ2_MOUSE_Coyote-Maestas_2022_function,96,context-specific,-1.0,logits,full,0.3318999182198913,0.35830508154185237,1400
3573,KCNJ2_MOUSE_Coyote-Maestas_2022_function,64,context-specific,0.1,scores,full,0.33352593795130264,0.36106768133083,1398
3574,KCNJ2_MOUSE_Coyote-Maestas_2022_function,64,none,0.1,scores,full,0.34301795116873046,0.36106768133083,1398
3575,KCNJ2_MOUSE_Coyote-Maestas_2022_function,96,single,-1.0,logits,full,0.3445255298741456,0.36106768133083,1398
3576,KCNJ2_MOUSE_Coyote-Maestas_2022_function,64,context-specific,-1.0,scores,a,0.33414205752197995,0.36106768133083,1398
3577,KCNJ2_MOUSE_Coyote-Maestas_2022_function,96,position-specific,-1.0,scores,full,0.34829976359080117,0.35830508154185237,1400
3578,KCNJ2_MOUSE_Coyote-Maestas_2022_function,64,single,-1.0,logits,a,0.34450637207478796,0.36106768133083,1398
3579,KCNJ2_MOUSE_Coyote-Maestas_2022_function,64,position-specific,-1.0,scores,a,0.34454345352824434,0.36106768133083,1398
3580,KCNJ2_MOUSE_Coyote-Maestas_2022_function,96,context-specific,0.1,scores,full,0.33183584894416973,0.35830508154185237,1400
3581,KCNJ2_MOUSE_Coyote-Maestas_2022_function,96,single,0.1,scores,a,0.3424155191912898,0.36106768133083,1398
3582,KCNJ2_MOUSE_Coyote-Maestas_2022_function,96,position-specific,-1.0,scores,a,0.34454345352824434,0.36106768133083,1398
3583,KCNJ2_MOUSE_Coyote-Maestas_2022_function,64,position-specific,0.1,logits,a,0.3423947056169762,0.36106768133083,1398
3584,KCNJ2_MOUSE_Coyote-Maestas_2022_function,64,position-specific,0.1,scores,a,0.34245174420942426,0.36106768133083,1398
3585,KCNJ2_MOUSE_Coyote-Maestas_2022_function,96,position-specific,0.1,logits,full,0.340102506358645,0.35830508154185237,1400
3586,KCNJ2_MOUSE_Coyote-Maestas_2022_function,64,position-specific,-1.0,scores,full,0.34453827978050405,0.36106768133083,1398
3587,KCNJ2_MOUSE_Coyote-Maestas_2022_function,96,single,-1.0,scores,a,0.34453648346231575,0.36106768133083,1398
3588,KCNJ2_MOUSE_Coyote-Maestas_2022_function,96,context-specific,0.1,logits,a,0.33420298301319723,0.36106768133083,1398
3589,KCNJ2_MOUSE_Coyote-Maestas_2022_function,64,single,-1.0,logits,full,0.3445255298741456,0.36106768133083,1398
3590,KCNJ2_MOUSE_Coyote-Maestas_2022_function,96,single,0.1,logits,a,0.34240838223027276,0.36106768133083,1398
3591,KCNJ2_MOUSE_Coyote-Maestas_2022_function,96,position-specific,0.1,scores,a,0.34245174420942426,0.36106768133083,1398
3592,KCNJ2_MOUSE_Coyote-Maestas_2022_function,96,position-specific,0.1,logits,a,0.3423947056169762,0.36106768133083,1398
3593,KCNJ2_MOUSE_Coyote-Maestas_2022_function,96,single,-1.0,logits,a,0.3445088052294977,0.36106768133083,1398
3594,KCNJ2_MOUSE_Coyote-Maestas_2022_function,96,context-specific,-1.0,scores,full,0.33352593795130264,0.36106768133083,1398
3595,KCNJ2_MOUSE_Coyote-Maestas_2022_function,64,single,0.1,logits,a,0.3424107758571985,0.36106768133083,1398
3596,KCNJ2_MOUSE_Coyote-Maestas_2022_function,64,context-specific,-1.0,logits,a,0.33420298301319723,0.36106768133083,1398
3597,KCNJ2_MOUSE_Coyote-Maestas_2022_function,96,position-specific,-1.0,logits,a,0.3445417494415523,0.36106768133083,1398
3598,KCNJ2_MOUSE_Coyote-Maestas_2022_function,96,context-specific,0.1,scores,a,0.33414205752197995,0.36106768133083,1398
3599,KCNJ2_MOUSE_Coyote-Maestas_2022_function,64,context-specific,-1.0,scores,full,0.3363515405160094,0.362818864904918,1393
3600,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,64,position-specific,-1.0,logits,full,0.4680716124106383,0.49626963432578614,732
3601,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,96,position-specific,-1.0,logits,full,0.46530561739102877,0.49857801003763297,728
3602,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,64,single,-1.0,scores,a,0.4680776090083951,0.49626963432578614,732
3603,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,64,single,0.1,logits,full,0.4700708964596989,0.49626963432578614,732
3604,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,96,context-specific,-1.0,scores,a,0.46706213413009356,0.49626963432578614,732
3605,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,64,context-specific,0.1,logits,full,0.4669440684630342,0.49626963432578614,732
3606,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,64,position-specific,-1.0,logits,a,0.4680575999526147,0.49626963432578614,732
3607,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,96,context-specific,0.1,logits,full,0.46177137583758976,0.49857801003763297,728
3608,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,96,single,0.1,logits,full,0.4700708964596989,0.49626963432578614,732
3609,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,64,position-specific,0.1,scores,full,0.4700913338438906,0.49626963432578614,732
3610,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,64,context-specific,0.1,scores,a,0.46706213413009356,0.49626963432578614,732
3611,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,64,position-specific,0.1,logits,full,0.4705422412813408,0.49626963432578614,732
3612,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,96,none,0.1,scores,full,0.49514973909981064,0.49626963432578614,732
3613,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,64,single,0.1,scores,a,0.4700261667356148,0.49626963432578614,732
3614,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,64,single,-1.0,scores,full,0.4680608430105852,0.49626963432578614,732
3615,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,96,single,0.1,scores,full,0.4792645870156449,0.49857801003763297,728
3616,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,96,context-specific,-1.0,logits,a,0.46702333981399324,0.49626963432578614,732
3617,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,64,single,0.1,scores,full,0.4700154891202213,0.49626963432578614,732
3618,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,96,single,-1.0,scores,full,0.4652416406334085,0.49857801003763297,728
3619,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,64,context-specific,0.1,logits,a,0.46702333981399324,0.49626963432578614,732
3620,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,64,context-specific,-1.0,logits,full,0.4669440684630342,0.49626963432578614,732
3621,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,96,position-specific,0.1,scores,full,0.4792303126418493,0.49857801003763297,728
3622,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,96,context-specific,-1.0,logits,full,0.46177137583758976,0.49857801003763297,728
3623,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,64,context-specific,0.1,scores,full,0.466939356850511,0.49626963432578614,732
3624,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,64,none,0.1,scores,full,0.49514973909981064,0.49626963432578614,732
3625,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,96,single,-1.0,logits,full,0.46805711043443043,0.49626963432578614,732
3626,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,64,context-specific,-1.0,scores,a,0.46706213413009356,0.49626963432578614,732
3627,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,96,position-specific,-1.0,scores,full,0.4652787141847374,0.49857801003763297,728
3628,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,64,single,-1.0,logits,a,0.4680776090083951,0.49626963432578614,732
3629,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,64,position-specific,-1.0,scores,a,0.4680715206259788,0.49626963432578614,732
3630,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,96,context-specific,0.1,scores,full,0.4618098800796578,0.49857801003763297,728
3631,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,96,single,0.1,scores,a,0.4700261667356148,0.49626963432578614,732
3632,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,96,position-specific,-1.0,scores,a,0.4680715206259788,0.49626963432578614,732
3633,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,64,position-specific,0.1,logits,a,0.47009650437971157,0.49626963432578614,732
3634,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,64,position-specific,0.1,scores,a,0.4700164987514762,0.49626963432578614,732
3635,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,96,position-specific,0.1,logits,full,0.47940208883647106,0.49857801003763297,728
3636,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,64,position-specific,-1.0,scores,full,0.4680914990868727,0.49626963432578614,732
3637,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,96,single,-1.0,scores,a,0.4680776090083951,0.49626963432578614,732
3638,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,96,context-specific,0.1,logits,a,0.46702333981399324,0.49626963432578614,732
