,dataset,shot,a_type,a_init,combined_way,train_mode,spearman,zeroshot_sr,num_mutations
672,HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,96,context-specific,-1.0,scores,full,0.4382409049909296,0.4264084170171633,450
673,HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,96,position-specific,-1.0,logits,a,0.4022351257352912,0.4264084170171633,450
674,HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,96,context-specific,0.1,scores,a,0.43165822141123333,0.4264084170171633,450
675,ACE2_HUMAN_Chan_2020,96,position-specific,-1.0,logits,full,0.4237762050360172,0.2139663686777074,450
676,ACE2_HUMAN_Chan_2020,96,context-specific,-1.0,scores,a,0.34739535574163893,0.2139663686777074,450
677,ACE2_HUMAN_Chan_2020,96,context-specific,0.1,logits,full,0.3468161921780065,0.2139663686777074,450
678,ACE2_HUMAN_Chan_2020,96,single,0.1,logits,full,0.3137164282582702,0.2139663686777074,450
679,ACE2_HUMAN_Chan_2020,96,none,0.1,scores,full,0.31959056638950445,0.2139663686777074,450
680,ACE2_HUMAN_Chan_2020,96,single,0.1,scores,full,0.3137331526267516,0.2139663686777074,450
681,ACE2_HUMAN_Chan_2020,96,context-specific,-1.0,logits,a,0.34724075409914135,0.2139663686777074,450
682,ACE2_HUMAN_Chan_2020,96,single,-1.0,scores,full,0.4241262974266303,0.2139663686777074,450
683,ACE2_HUMAN_Chan_2020,96,position-specific,0.1,scores,full,0.35305951745126973,0.2139663686777074,450
684,ACE2_HUMAN_Chan_2020,96,context-specific,-1.0,logits,full,0.3468161921780065,0.2139663686777074,450
685,ACE2_HUMAN_Chan_2020,96,single,-1.0,logits,full,0.42418397674470015,0.2139663686777074,450
686,ACE2_HUMAN_Chan_2020,96,position-specific,-1.0,scores,full,0.42460676087863414,0.2139663686777074,450
687,ACE2_HUMAN_Chan_2020,96,context-specific,0.1,scores,full,0.34684806065967977,0.2139663686777074,450
688,ACE2_HUMAN_Chan_2020,96,single,0.1,scores,a,0.3530337066148732,0.2139663686777074,450
689,ACE2_HUMAN_Chan_2020,96,position-specific,-1.0,scores,a,0.4244779700725331,0.2139663686777074,450
690,ACE2_HUMAN_Chan_2020,96,position-specific,0.1,logits,full,0.3522825586005578,0.2139663686777074,450
691,ACE2_HUMAN_Chan_2020,96,single,-1.0,scores,a,0.4244666449096244,0.2139663686777074,450
692,ACE2_HUMAN_Chan_2020,96,context-specific,0.1,logits,a,0.34724075409914135,0.2139663686777074,450
693,ACE2_HUMAN_Chan_2020,96,single,0.1,logits,a,0.3530543816215786,0.2139663686777074,450
694,ACE2_HUMAN_Chan_2020,96,position-specific,0.1,scores,a,0.35303153376385005,0.2139663686777074,450
695,ACE2_HUMAN_Chan_2020,96,position-specific,0.1,logits,a,0.352958315268766,0.2139663686777074,450
696,ACE2_HUMAN_Chan_2020,96,single,-1.0,logits,a,0.42454071937632365,0.2139663686777074,450
697,ACE2_HUMAN_Chan_2020,96,context-specific,-1.0,scores,full,0.34684806065967977,0.2139663686777074,450
698,ACE2_HUMAN_Chan_2020,96,position-specific,-1.0,logits,a,0.42433976357866493,0.2139663686777074,450
699,ACE2_HUMAN_Chan_2020,96,context-specific,0.1,scores,a,0.34739535574163893,0.2139663686777074,450
700,RPC1_LAMBD_Li_2019_high-expression,96,position-specific,-1.0,logits,full,0.4752548477345081,0.4827475319162619,72
701,RPC1_LAMBD_Li_2019_high-expression,96,context-specific,-1.0,scores,a,0.5000160787214201,0.4827475319162619,72
702,RPC1_LAMBD_Li_2019_high-expression,96,context-specific,0.1,logits,full,0.4965430748946843,0.4827475319162619,72
703,RPC1_LAMBD_Li_2019_high-expression,96,single,0.1,logits,full,0.47255362253593586,0.4827475319162619,72
704,RPC1_LAMBD_Li_2019_high-expression,96,none,0.1,scores,full,0.47014181432292496,0.4827475319162619,72
705,RPC1_LAMBD_Li_2019_high-expression,96,single,0.1,scores,full,0.47255362253593586,0.4827475319162619,72
706,RPC1_LAMBD_Li_2019_high-expression,96,context-specific,-1.0,logits,a,0.4986976235649741,0.4827475319162619,72
707,RPC1_LAMBD_Li_2019_high-expression,96,single,-1.0,scores,full,0.4752548477345081,0.4827475319162619,72
708,RPC1_LAMBD_Li_2019_high-expression,96,position-specific,0.1,scores,full,0.47255362253593586,0.4827475319162619,72
709,RPC1_LAMBD_Li_2019_high-expression,96,context-specific,-1.0,logits,full,0.4965430748946843,0.4827475319162619,72
710,RPC1_LAMBD_Li_2019_high-expression,96,single,-1.0,logits,full,0.4752548477345081,0.4827475319162619,72
711,RPC1_LAMBD_Li_2019_high-expression,96,position-specific,-1.0,scores,full,0.4752548477345081,0.4827475319162619,72
712,RPC1_LAMBD_Li_2019_high-expression,96,context-specific,0.1,scores,full,0.4965430748946843,0.4827475319162619,72
713,RPC1_LAMBD_Li_2019_high-expression,96,single,0.1,scores,a,0.47255362253593586,0.4827475319162619,72
714,RPC1_LAMBD_Li_2019_high-expression,96,position-specific,-1.0,scores,a,0.4752548477345081,0.4827475319162619,72
715,RPC1_LAMBD_Li_2019_high-expression,96,position-specific,0.1,logits,full,0.47255362253593586,0.4827475319162619,72
716,RPC1_LAMBD_Li_2019_high-expression,96,single,-1.0,scores,a,0.4752548477345081,0.4827475319162619,72
717,RPC1_LAMBD_Li_2019_high-expression,96,context-specific,0.1,logits,a,0.4986976235649741,0.4827475319162619,72
718,RPC1_LAMBD_Li_2019_high-expression,96,single,0.1,logits,a,0.47255362253593586,0.4827475319162619,72
719,RPC1_LAMBD_Li_2019_high-expression,96,position-specific,0.1,scores,a,0.47255362253593586,0.4827475319162619,72
720,RPC1_LAMBD_Li_2019_high-expression,96,position-specific,0.1,logits,a,0.47255362253593586,0.4827475319162619,72
721,RPC1_LAMBD_Li_2019_high-expression,96,single,-1.0,logits,a,0.4752548477345081,0.4827475319162619,72
722,RPC1_LAMBD_Li_2019_high-expression,96,context-specific,-1.0,scores,full,0.4965430748946843,0.4827475319162619,72
723,RPC1_LAMBD_Li_2019_high-expression,96,position-specific,-1.0,logits,a,0.4752548477345081,0.4827475319162619,72
724,RPC1_LAMBD_Li_2019_high-expression,96,context-specific,0.1,scores,a,0.5000160787214201,0.4827475319162619,72
725,TPK1_HUMAN_Weile_2017,96,position-specific,-1.0,logits,full,0.30136356840943296,0.33996058910633264,636
726,TPK1_HUMAN_Weile_2017,96,context-specific,-1.0,scores,a,0.26833244434534836,0.33996058910633264,636
727,TPK1_HUMAN_Weile_2017,96,context-specific,0.1,logits,full,0.2934997214089686,0.33996058910633264,636
728,TPK1_HUMAN_Weile_2017,96,single,0.1,logits,full,0.31375479371319515,0.33996058910633264,636
729,TPK1_HUMAN_Weile_2017,96,none,0.1,scores,full,0.30102585404068943,0.33996058910633264,636
730,TPK1_HUMAN_Weile_2017,96,single,0.1,scores,full,0.3137573125772714,0.33996058910633264,636
731,TPK1_HUMAN_Weile_2017,96,context-specific,-1.0,logits,a,0.2699557589512383,0.33996058910633264,636
732,TPK1_HUMAN_Weile_2017,96,single,-1.0,scores,full,0.30101979010865393,0.33996058910633264,636
733,TPK1_HUMAN_Weile_2017,96,position-specific,0.1,scores,full,0.313881529892736,0.33996058910633264,636
734,TPK1_HUMAN_Weile_2017,96,context-specific,-1.0,logits,full,0.2934997214089686,0.33996058910633264,636
735,TPK1_HUMAN_Weile_2017,96,single,-1.0,logits,full,0.3040946701069374,0.33996058910633264,636
736,TPK1_HUMAN_Weile_2017,96,position-specific,-1.0,scores,full,0.30092304706987305,0.33996058910633264,636
737,TPK1_HUMAN_Weile_2017,96,context-specific,0.1,scores,full,0.29361418978754544,0.33996058910633264,636
738,TPK1_HUMAN_Weile_2017,96,single,0.1,scores,a,0.3136516602229614,0.33996058910633264,636
739,TPK1_HUMAN_Weile_2017,96,position-specific,-1.0,scores,a,0.30094497051646274,0.33996058910633264,636
740,TPK1_HUMAN_Weile_2017,96,position-specific,0.1,logits,full,0.29840203729458137,0.33996058910633264,636
741,TPK1_HUMAN_Weile_2017,96,single,-1.0,scores,a,0.30098928386595253,0.33996058910633264,636
742,TPK1_HUMAN_Weile_2017,96,context-specific,0.1,logits,a,0.2699557589512383,0.33996058910633264,636
743,TPK1_HUMAN_Weile_2017,96,single,0.1,logits,a,0.3137207424025345,0.33996058910633264,636
744,TPK1_HUMAN_Weile_2017,96,position-specific,0.1,scores,a,0.313719063159817,0.33996058910633264,636
745,TPK1_HUMAN_Weile_2017,96,position-specific,0.1,logits,a,0.3139921266839364,0.33996058910633264,636
746,TPK1_HUMAN_Weile_2017,96,single,-1.0,logits,a,0.30087290301650294,0.33996058910633264,636
747,TPK1_HUMAN_Weile_2017,96,context-specific,-1.0,scores,full,0.29361418978754544,0.33996058910633264,636
748,TPK1_HUMAN_Weile_2017,96,position-specific,-1.0,logits,a,0.30092202086599007,0.33996058910633264,636
749,TPK1_HUMAN_Weile_2017,96,context-specific,0.1,scores,a,0.26833244434534836,0.33996058910633264,636
750,UBC9_HUMAN_Weile_2017,96,position-specific,-1.0,logits,full,0.6023264464071354,0.4999207570187466,516
751,UBC9_HUMAN_Weile_2017,96,context-specific,-1.0,scores,a,0.5772999887719092,0.4999207570187466,516
752,UBC9_HUMAN_Weile_2017,96,context-specific,0.1,logits,full,0.569264676230298,0.4999207570187466,516
753,UBC9_HUMAN_Weile_2017,96,single,0.1,logits,full,0.5823076036533786,0.4999207570187466,516
754,UBC9_HUMAN_Weile_2017,96,none,0.1,scores,full,0.5968621089585969,0.4999207570187466,516
755,UBC9_HUMAN_Weile_2017,96,single,0.1,scores,full,0.5822705697332339,0.4999207570187466,516
756,UBC9_HUMAN_Weile_2017,96,context-specific,-1.0,logits,a,0.577193865628098,0.4999207570187466,516
757,UBC9_HUMAN_Weile_2017,96,single,-1.0,scores,full,0.6022639953389667,0.4999207570187466,516
758,UBC9_HUMAN_Weile_2017,96,position-specific,0.1,scores,full,0.5872601043753872,0.4999207570187466,516
759,UBC9_HUMAN_Weile_2017,96,context-specific,-1.0,logits,full,0.569264676230298,0.4999207570187466,516
760,UBC9_HUMAN_Weile_2017,96,single,-1.0,logits,full,0.6019853674963677,0.4999207570187466,516
761,UBC9_HUMAN_Weile_2017,96,position-specific,-1.0,scores,full,0.6021783980707074,0.4999207570187466,516
762,UBC9_HUMAN_Weile_2017,96,context-specific,0.1,scores,full,0.5693982254376128,0.4999207570187466,516
763,UBC9_HUMAN_Weile_2017,96,single,0.1,scores,a,0.5872361720779352,0.4999207570187466,516
764,UBC9_HUMAN_Weile_2017,96,position-specific,-1.0,scores,a,0.602168178805007,0.4999207570187466,516
765,UBC9_HUMAN_Weile_2017,96,position-specific,0.1,logits,full,0.5869902982920681,0.4999207570187466,516
766,UBC9_HUMAN_Weile_2017,96,single,-1.0,scores,a,0.6020599594015649,0.4999207570187466,516
767,UBC9_HUMAN_Weile_2017,96,context-specific,0.1,logits,a,0.577193865628098,0.4999207570187466,516
768,UBC9_HUMAN_Weile_2017,96,single,0.1,logits,a,0.5871688297372945,0.4999207570187466,516
769,UBC9_HUMAN_Weile_2017,96,position-specific,0.1,scores,a,0.5871378225635883,0.4999207570187466,516
770,UBC9_HUMAN_Weile_2017,96,position-specific,0.1,logits,a,0.5871086496170591,0.4999207570187466,516
771,UBC9_HUMAN_Weile_2017,96,single,-1.0,logits,a,0.6019459752841381,0.4999207570187466,516
772,UBC9_HUMAN_Weile_2017,96,context-specific,-1.0,scores,full,0.5693982254376128,0.4999207570187466,516
773,UBC9_HUMAN_Weile_2017,96,position-specific,-1.0,logits,a,0.6020424032271566,0.4999207570187466,516
774,UBC9_HUMAN_Weile_2017,96,context-specific,0.1,scores,a,0.5772999887719092,0.4999207570187466,516
775,PAI1_HUMAN_Huttinger_2021,96,position-specific,-1.0,logits,full,0.4479210664861378,0.432081870094208,1074
776,PAI1_HUMAN_Huttinger_2021,96,context-specific,-1.0,scores,a,0.40595330633138627,0.432081870094208,1074
777,PAI1_HUMAN_Huttinger_2021,96,context-specific,0.1,logits,full,0.3982407535736256,0.432081870094208,1074
778,PAI1_HUMAN_Huttinger_2021,96,single,0.1,logits,full,0.40519486298799884,0.432081870094208,1074
779,PAI1_HUMAN_Huttinger_2021,96,none,0.1,scores,full,0.41091495272471745,0.432081870094208,1074
780,PAI1_HUMAN_Huttinger_2021,96,single,0.1,scores,full,0.4051900778259378,0.432081870094208,1074
781,PAI1_HUMAN_Huttinger_2021,96,context-specific,-1.0,logits,a,0.40304482380536294,0.432081870094208,1074
782,PAI1_HUMAN_Huttinger_2021,96,single,-1.0,scores,full,0.4479229069330843,0.432081870094208,1074
783,PAI1_HUMAN_Huttinger_2021,96,position-specific,0.1,scores,full,0.4052542658348391,0.432081870094208,1074
784,PAI1_HUMAN_Huttinger_2021,96,context-specific,-1.0,logits,full,0.3982407535736256,0.432081870094208,1074
785,PAI1_HUMAN_Huttinger_2021,96,single,-1.0,logits,full,0.44792265508244944,0.432081870094208,1074
786,PAI1_HUMAN_Huttinger_2021,96,position-specific,-1.0,scores,full,0.4479285784156485,0.432081870094208,1074
787,PAI1_HUMAN_Huttinger_2021,96,context-specific,0.1,scores,full,0.3983070726263598,0.432081870094208,1074
788,PAI1_HUMAN_Huttinger_2021,96,single,0.1,scores,a,0.40523267932946877,0.432081870094208,1074
789,PAI1_HUMAN_Huttinger_2021,96,position-specific,-1.0,scores,a,0.44791078419964425,0.432081870094208,1074
790,PAI1_HUMAN_Huttinger_2021,96,position-specific,0.1,logits,full,0.4049306232392902,0.432081870094208,1074
791,PAI1_HUMAN_Huttinger_2021,96,single,-1.0,scores,a,0.44791629101063957,0.432081870094208,1074
792,PAI1_HUMAN_Huttinger_2021,96,context-specific,0.1,logits,a,0.40304482380536294,0.432081870094208,1074
793,PAI1_HUMAN_Huttinger_2021,96,single,0.1,logits,a,0.4052276336115238,0.432081870094208,1074
794,PAI1_HUMAN_Huttinger_2021,96,position-specific,0.1,scores,a,0.40525045901562856,0.432081870094208,1074
795,PAI1_HUMAN_Huttinger_2021,96,position-specific,0.1,logits,a,0.4047230547266906,0.432081870094208,1074
796,PAI1_HUMAN_Huttinger_2021,96,single,-1.0,logits,a,0.4479160391600049,0.432081870094208,1074
797,PAI1_HUMAN_Huttinger_2021,96,context-specific,-1.0,scores,full,0.3983070726263598,0.432081870094208,1074
798,PAI1_HUMAN_Huttinger_2021,96,position-specific,-1.0,logits,a,0.44792709637152833,0.432081870094208,1074
799,PAI1_HUMAN_Huttinger_2021,96,context-specific,0.1,scores,a,0.40595330633138627,0.432081870094208,1074
800,OXDA_RHOTO_Vanella_2023_activity,96,position-specific,-1.0,logits,full,0.4050683031295137,0.38283726696328624,1284
801,OXDA_RHOTO_Vanella_2023_activity,96,context-specific,-1.0,scores,a,0.3674058999637952,0.38283726696328624,1284
802,OXDA_RHOTO_Vanella_2023_activity,96,context-specific,0.1,logits,full,0.3724681573834054,0.38283726696328624,1284
803,OXDA_RHOTO_Vanella_2023_activity,96,single,0.1,logits,full,0.35920334266251847,0.38283726696328624,1284
804,OXDA_RHOTO_Vanella_2023_activity,96,none,0.1,scores,full,0.3641920822089567,0.38283726696328624,1284
805,OXDA_RHOTO_Vanella_2023_activity,96,single,0.1,scores,full,0.35927004671168294,0.38283726696328624,1284
806,OXDA_RHOTO_Vanella_2023_activity,96,context-specific,-1.0,logits,a,0.36649489963023235,0.38283726696328624,1284
807,OXDA_RHOTO_Vanella_2023_activity,96,single,-1.0,scores,full,0.4054595084611099,0.38283726696328624,1284
808,OXDA_RHOTO_Vanella_2023_activity,96,position-specific,0.1,scores,full,0.3589342453071796,0.38283726696328624,1284
809,OXDA_RHOTO_Vanella_2023_activity,96,context-specific,-1.0,logits,full,0.3724681573834054,0.38283726696328624,1284
810,OXDA_RHOTO_Vanella_2023_activity,96,single,-1.0,logits,full,0.4053868408987542,0.38283726696328624,1284
811,OXDA_RHOTO_Vanella_2023_activity,96,position-specific,-1.0,scores,full,0.40545181598259233,0.38283726696328624,1284
812,OXDA_RHOTO_Vanella_2023_activity,96,context-specific,0.1,scores,full,0.37355357347159496,0.38283726696328624,1284
813,OXDA_RHOTO_Vanella_2023_activity,96,single,0.1,scores,a,0.35891495124608297,0.38283726696328624,1284
814,OXDA_RHOTO_Vanella_2023_activity,96,position-specific,-1.0,scores,a,0.40548401441883386,0.38283726696328624,1284
815,OXDA_RHOTO_Vanella_2023_activity,96,position-specific,0.1,logits,full,0.35781755144412325,0.38283726696328624,1284
816,OXDA_RHOTO_Vanella_2023_activity,96,single,-1.0,scores,a,0.4054542762152206,0.38283726696328624,1284
817,OXDA_RHOTO_Vanella_2023_activity,96,context-specific,0.1,logits,a,0.36649489963023235,0.38283726696328624,1284
818,OXDA_RHOTO_Vanella_2023_activity,96,single,0.1,logits,a,0.3588028349305926,0.38283726696328624,1284
819,OXDA_RHOTO_Vanella_2023_activity,96,position-specific,0.1,scores,a,0.35894012611498244,0.38283726696328624,1284
820,OXDA_RHOTO_Vanella_2023_activity,96,position-specific,0.1,logits,a,0.3587816508537907,0.38283726696328624,1284
821,OXDA_RHOTO_Vanella_2023_activity,96,single,-1.0,logits,a,0.40539315587374936,0.38283726696328624,1284
822,OXDA_RHOTO_Vanella_2023_activity,96,context-specific,-1.0,scores,full,0.37355357347159496,0.38283726696328624,1284
823,OXDA_RHOTO_Vanella_2023_activity,96,position-specific,-1.0,logits,a,0.40539162531428014,0.38283726696328624,1284
824,OXDA_RHOTO_Vanella_2023_activity,96,context-specific,0.1,scores,a,0.3674058999637952,0.38283726696328624,1284
825,A0A247D711_LISMN_Stadelmann_2021,96,position-specific,-1.0,logits,full,0.41544598133927263,0.1052525684715475,336
826,A0A247D711_LISMN_Stadelmann_2021,96,context-specific,-1.0,scores,a,0.35572355535621136,0.1052525684715475,336
827,A0A247D711_LISMN_Stadelmann_2021,96,context-specific,0.1,logits,full,0.37355656093710154,0.1052525684715475,336
828,A0A247D711_LISMN_Stadelmann_2021,96,single,0.1,logits,full,0.3407264756685977,0.1052525684715475,336
829,A0A247D711_LISMN_Stadelmann_2021,96,none,0.1,scores,full,0.34934529244581586,0.1052525684715475,336
830,A0A247D711_LISMN_Stadelmann_2021,96,single,0.1,scores,full,0.3410042315874216,0.1052525684715475,336
831,A0A247D711_LISMN_Stadelmann_2021,96,context-specific,-1.0,logits,a,0.35595986933270507,0.1052525684715475,336
832,A0A247D711_LISMN_Stadelmann_2021,96,single,-1.0,scores,full,0.4171319724205619,0.1052525684715475,336
833,A0A247D711_LISMN_Stadelmann_2021,96,position-specific,0.1,scores,full,0.33874169134661464,0.1052525684715475,336
834,A0A247D711_LISMN_Stadelmann_2021,96,context-specific,-1.0,logits,full,0.37355656093710154,0.1052525684715475,336
835,A0A247D711_LISMN_Stadelmann_2021,96,single,-1.0,logits,full,0.41738014954848596,0.1052525684715475,336
836,A0A247D711_LISMN_Stadelmann_2021,96,position-specific,-1.0,scores,full,0.416726252641642,0.1052525684715475,336
837,A0A247D711_LISMN_Stadelmann_2021,96,context-specific,0.1,scores,full,0.3739102410250801,0.1052525684715475,336
838,A0A247D711_LISMN_Stadelmann_2021,96,single,0.1,scores,a,0.3388388110129916,0.1052525684715475,336
839,A0A247D711_LISMN_Stadelmann_2021,96,position-specific,-1.0,scores,a,0.4163640310846336,0.1052525684715475,336
840,A0A247D711_LISMN_Stadelmann_2021,96,position-specific,0.1,logits,full,0.3356541084676612,0.1052525684715475,336
841,A0A247D711_LISMN_Stadelmann_2021,96,single,-1.0,scores,a,0.4164326791875775,0.1052525684715475,336
842,A0A247D711_LISMN_Stadelmann_2021,96,context-specific,0.1,logits,a,0.35595986933270507,0.1052525684715475,336
843,A0A247D711_LISMN_Stadelmann_2021,96,single,0.1,logits,a,0.3382689052182749,0.1052525684715475,336
844,A0A247D711_LISMN_Stadelmann_2021,96,position-specific,0.1,scores,a,0.33875529442692154,0.1052525684715475,336
845,A0A247D711_LISMN_Stadelmann_2021,96,position-specific,0.1,logits,a,0.3381336652919683,0.1052525684715475,336
846,A0A247D711_LISMN_Stadelmann_2021,96,single,-1.0,logits,a,0.4166517520506591,0.1052525684715475,336
847,A0A247D711_LISMN_Stadelmann_2021,96,context-specific,-1.0,scores,full,0.3739102410250801,0.1052525684715475,336
848,A0A247D711_LISMN_Stadelmann_2021,96,position-specific,-1.0,logits,a,0.4166153717196058,0.1052525684715475,336
849,A0A247D711_LISMN_Stadelmann_2021,96,context-specific,0.1,scores,a,0.35572355535621136,0.1052525684715475,336
850,KCNE1_HUMAN_Muhammad_2023_function,96,position-specific,-1.0,logits,full,0.6036826490891454,0.5833057877265987,468
851,KCNE1_HUMAN_Muhammad_2023_function,96,context-specific,-1.0,scores,a,0.6019898161935856,0.5833057877265987,468
852,KCNE1_HUMAN_Muhammad_2023_function,96,context-specific,0.1,logits,full,0.5997720412023353,0.5833057877265987,468
853,KCNE1_HUMAN_Muhammad_2023_function,96,single,0.1,logits,full,0.5786814037565087,0.5833057877265987,468
854,KCNE1_HUMAN_Muhammad_2023_function,96,none,0.1,scores,full,0.5888775025259327,0.5833057877265987,468
855,KCNE1_HUMAN_Muhammad_2023_function,96,single,0.1,scores,full,0.578709266427957,0.5833057877265987,468
856,KCNE1_HUMAN_Muhammad_2023_function,96,context-specific,-1.0,logits,a,0.6020572485412927,0.5833057877265987,468
857,KCNE1_HUMAN_Muhammad_2023_function,96,single,-1.0,scores,full,0.6038010069077768,0.5833057877265987,468
858,KCNE1_HUMAN_Muhammad_2023_function,96,position-specific,0.1,scores,full,0.5786308294957284,0.5833057877265987,468
859,KCNE1_HUMAN_Muhammad_2023_function,96,context-specific,-1.0,logits,full,0.5997720412023353,0.5833057877265987,468
860,KCNE1_HUMAN_Muhammad_2023_function,96,single,-1.0,logits,full,0.6035103219783388,0.5833057877265987,468
861,KCNE1_HUMAN_Muhammad_2023_function,96,position-specific,-1.0,scores,full,0.6038212600260985,0.5833057877265987,468
862,KCNE1_HUMAN_Muhammad_2023_function,96,context-specific,0.1,scores,full,0.5998446246321587,0.5833057877265987,468
863,KCNE1_HUMAN_Muhammad_2023_function,96,single,0.1,scores,a,0.578595942621394,0.5833057877265987,468
864,KCNE1_HUMAN_Muhammad_2023_function,96,position-specific,-1.0,scores,a,0.6037719735358474,0.5833057877265987,468
865,KCNE1_HUMAN_Muhammad_2023_function,96,position-specific,0.1,logits,full,0.5902150278255017,0.5833057877265987,468
866,KCNE1_HUMAN_Muhammad_2023_function,96,single,-1.0,scores,a,0.6037785294585412,0.5833057877265987,468
867,KCNE1_HUMAN_Muhammad_2023_function,96,context-specific,0.1,logits,a,0.6020572485412927,0.5833057877265987,468
868,KCNE1_HUMAN_Muhammad_2023_function,96,single,0.1,logits,a,0.5903045864123001,0.5833057877265987,468
869,KCNE1_HUMAN_Muhammad_2023_function,96,position-specific,0.1,scores,a,0.5785652702687911,0.5833057877265987,468
870,KCNE1_HUMAN_Muhammad_2023_function,96,position-specific,0.1,logits,a,0.5904524458830533,0.5833057877265987,468
871,KCNE1_HUMAN_Muhammad_2023_function,96,single,-1.0,logits,a,0.6035558622270506,0.5833057877265987,468
872,KCNE1_HUMAN_Muhammad_2023_function,96,context-specific,-1.0,scores,full,0.5998446246321587,0.5833057877265987,468
873,KCNE1_HUMAN_Muhammad_2023_function,96,position-specific,-1.0,logits,a,0.6034681767610218,0.5833057877265987,468
874,KCNE1_HUMAN_Muhammad_2023_function,96,context-specific,0.1,scores,a,0.6019898161935856,0.5833057877265987,468
875,SERC_HUMAN_Xie_2023,96,position-specific,-1.0,logits,full,0.5275543309351085,0.5715391529978587,384
876,SERC_HUMAN_Xie_2023,96,context-specific,-1.0,scores,a,0.5083982728203386,0.5715391529978587,384
877,SERC_HUMAN_Xie_2023,96,context-specific,0.1,logits,full,0.5203362382099876,0.5715391529978587,384
878,SERC_HUMAN_Xie_2023,96,single,0.1,logits,full,0.5045108576038938,0.5715391529978587,384
879,SERC_HUMAN_Xie_2023,96,none,0.1,scores,full,0.5083997563239375,0.5715391529978587,384
880,SERC_HUMAN_Xie_2023,96,single,0.1,scores,full,0.5045199705545729,0.5715391529978587,384
881,SERC_HUMAN_Xie_2023,96,context-specific,-1.0,logits,a,0.508281287965109,0.5715391529978587,384
882,SERC_HUMAN_Xie_2023,96,single,-1.0,scores,full,0.5272245692779757,0.5715391529978587,384
883,SERC_HUMAN_Xie_2023,96,position-specific,0.1,scores,full,0.5046901496102784,0.5715391529978587,384
884,SERC_HUMAN_Xie_2023,96,context-specific,-1.0,logits,full,0.5203362382099876,0.5715391529978587,384
885,SERC_HUMAN_Xie_2023,96,single,-1.0,logits,full,0.5174785864202835,0.5715391529978587,384
886,SERC_HUMAN_Xie_2023,96,position-specific,-1.0,scores,full,0.5270863915141899,0.5715391529978587,384
887,SERC_HUMAN_Xie_2023,96,context-specific,0.1,scores,full,0.5204159235461586,0.5715391529978587,384
888,SERC_HUMAN_Xie_2023,96,single,0.1,scores,a,0.5048389238283422,0.5715391529978587,384
889,SERC_HUMAN_Xie_2023,96,position-specific,-1.0,scores,a,0.5270959283230402,0.5715391529978587,384
890,SERC_HUMAN_Xie_2023,96,position-specific,0.1,logits,full,0.5032077056567794,0.5715391529978587,384
891,SERC_HUMAN_Xie_2023,96,single,-1.0,scores,a,0.5270331973137141,0.5715391529978587,384
892,SERC_HUMAN_Xie_2023,96,context-specific,0.1,logits,a,0.508281287965109,0.5715391529978587,384
893,SERC_HUMAN_Xie_2023,96,single,0.1,logits,a,0.504593298018177,0.5715391529978587,384
894,SERC_HUMAN_Xie_2023,96,position-specific,0.1,scores,a,0.5046566648147597,0.5715391529978587,384
895,SERC_HUMAN_Xie_2023,96,position-specific,0.1,logits,a,0.5047179123204868,0.5715391529978587,384
896,SERC_HUMAN_Xie_2023,96,single,-1.0,logits,a,0.5172463121425088,0.5715391529978587,384
897,SERC_HUMAN_Xie_2023,96,context-specific,-1.0,scores,full,0.5204159235461586,0.5715391529978587,384
898,SERC_HUMAN_Xie_2023,96,position-specific,-1.0,logits,a,0.5174027158076527,0.5715391529978587,384
899,SERC_HUMAN_Xie_2023,96,context-specific,0.1,scores,a,0.5083982728203386,0.5715391529978587,384
900,HSP82_YEAST_Flynn_2019,96,position-specific,-1.0,logits,full,0.3988287700501469,0.417492649507957,2664
901,HSP82_YEAST_Flynn_2019,96,context-specific,-1.0,scores,a,0.3966213540457903,0.417492649507957,2664
902,HSP82_YEAST_Flynn_2019,96,context-specific,0.1,logits,full,0.38802646767706717,0.417492649507957,2664
903,HSP82_YEAST_Flynn_2019,96,single,0.1,logits,full,0.39094705390428597,0.417492649507957,2664
904,HSP82_YEAST_Flynn_2019,96,none,0.1,scores,full,0.39279807657819793,0.417492649507957,2664
905,HSP82_YEAST_Flynn_2019,96,single,0.1,scores,full,0.3909449920951876,0.417492649507957,2664
906,HSP82_YEAST_Flynn_2019,96,context-specific,-1.0,logits,a,0.39642108412442517,0.417492649507957,2664
907,HSP82_YEAST_Flynn_2019,96,single,-1.0,scores,full,0.39881944831076127,0.417492649507957,2664
908,HSP82_YEAST_Flynn_2019,96,position-specific,0.1,scores,full,0.3909599122747174,0.417492649507957,2664
909,HSP82_YEAST_Flynn_2019,96,context-specific,-1.0,logits,full,0.38802646767706717,0.417492649507957,2664
910,HSP82_YEAST_Flynn_2019,96,single,-1.0,logits,full,0.39881872663999696,0.417492649507957,2664
911,HSP82_YEAST_Flynn_2019,96,position-specific,-1.0,scores,full,0.3988101681451973,0.417492649507957,2664
912,HSP82_YEAST_Flynn_2019,96,context-specific,0.1,scores,full,0.3849528968395898,0.417492649507957,2664
913,HSP82_YEAST_Flynn_2019,96,single,0.1,scores,a,0.39084096322420087,0.417492649507957,2664
